download_date,query_source,repo,repo_url,stars,description,file_path,file_size,heuristic_score,ai_is_architecture,ai_confidence,ai_description,ai_diagram_type,github_url,raw_url,downloaded_path,included_after_manual_check,exclusion_reason
2026-05-17,seed,feast-dev/feast,https://github.com/feast-dev/feast,7039,The Open Source Feature Store for AI/ML,docs/.gitbook/assets/basic-architecture-diagram (3) (3) (3) (3) (3) (3) (1) (1) (1).svg,28839,14,True,60,SVG file with diagram elements (needs manual review),svg_diagram,https://github.com/feast-dev/feast/blob/master/docs/.gitbook/assets/basic-architecture-diagram (3) (3) (3) (3) (3) (3) (1) (1) (1).svg,https://raw.githubusercontent.com/feast-dev/feast/master/docs/.gitbook/assets/basic-architecture-diagram (3) (3) (3) (3) (3) (3) (1) (1) (1).svg,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/feast-dev_feast/docs_.gitbook_assets_basic-architecture-diagram (3) (3) (3) (3) (3) (3) (1) (1) (1).svg,,
2026-05-17,seed,feast-dev/feast,https://github.com/feast-dev/feast,7039,The Open Source Feature Store for AI/ML,docs/.gitbook/assets/feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (1).svg,54384,14,True,60,SVG file with diagram elements (needs manual review),svg_diagram,https://github.com/feast-dev/feast/blob/master/docs/.gitbook/assets/feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (1).svg,https://raw.githubusercontent.com/feast-dev/feast/master/docs/.gitbook/assets/feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (1).svg,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/feast-dev_feast/docs_.gitbook_assets_feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (1).svg,,
2026-05-17,seed,feast-dev/feast,https://github.com/feast-dev/feast,7039,The Open Source Feature Store for AI/ML,docs/.gitbook/assets/feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (2) (1) (1).svg,54384,14,True,60,SVG file with diagram elements (needs manual review),svg_diagram,https://github.com/feast-dev/feast/blob/master/docs/.gitbook/assets/feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (2) (1) (1).svg,https://raw.githubusercontent.com/feast-dev/feast/master/docs/.gitbook/assets/feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (2) (1) (1).svg,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/feast-dev_feast/docs_.gitbook_assets_feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (2) (1) (1).svg,,
2026-05-17,seed,feast-dev/feast,https://github.com/feast-dev/feast,7039,The Open Source Feature Store for AI/ML,docs/.gitbook/assets/feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (2) (1) (2).svg,54384,14,True,60,SVG file with diagram elements (needs manual review),svg_diagram,https://github.com/feast-dev/feast/blob/master/docs/.gitbook/assets/feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (2) (1) (2).svg,https://raw.githubusercontent.com/feast-dev/feast/master/docs/.gitbook/assets/feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (2) (1) (2).svg,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/feast-dev_feast/docs_.gitbook_assets_feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (2) (1) (2).svg,,
2026-05-17,seed,feast-dev/feast,https://github.com/feast-dev/feast,7039,The Open Source Feature Store for AI/ML,docs/.gitbook/assets/feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (2) (1) (3).svg,54384,14,True,60,SVG file with diagram elements (needs manual review),svg_diagram,https://github.com/feast-dev/feast/blob/master/docs/.gitbook/assets/feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (2) (1) (3).svg,https://raw.githubusercontent.com/feast-dev/feast/master/docs/.gitbook/assets/feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (2) (1) (3).svg,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/feast-dev_feast/docs_.gitbook_assets_feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (2) (1) (3).svg,,
2026-05-17,seed,feast-dev/feast,https://github.com/feast-dev/feast,7039,The Open Source Feature Store for AI/ML,docs/.gitbook/assets/feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (2) (1) (4).svg,54384,14,True,60,SVG file with diagram elements (needs manual review),svg_diagram,https://github.com/feast-dev/feast/blob/master/docs/.gitbook/assets/feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (2) (1) (4).svg,https://raw.githubusercontent.com/feast-dev/feast/master/docs/.gitbook/assets/feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (2) (1) (4).svg,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/feast-dev_feast/docs_.gitbook_assets_feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (2) (1) (4).svg,,
2026-05-17,seed,feast-dev/feast,https://github.com/feast-dev/feast,7039,The Open Source Feature Store for AI/ML,docs/.gitbook/assets/feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (2) (1) (5).svg,54384,14,True,60,SVG file with diagram elements (needs manual review),svg_diagram,https://github.com/feast-dev/feast/blob/master/docs/.gitbook/assets/feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (2) (1) (5).svg,https://raw.githubusercontent.com/feast-dev/feast/master/docs/.gitbook/assets/feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (2) (1) (5).svg,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/feast-dev_feast/docs_.gitbook_assets_feast-architecture-diagrams (1) (1) (1) (2) (3) (4) (3) (1) (1) (1) (1) (2) (1) (5).svg,,
2026-05-17,seed,Netflix/metaflow,https://github.com/Netflix/metaflow,10102,"Build, Manage and Deploy AI/ML Systems",docs/metaflow_sidecar_arch.png,18173,8,True,92,A software architecture diagram showing a main process containing a sidecar component that communicates with a child process containing a sidecar_worker and an implementation layer for logging/monitoring/etc.,system architecture,https://github.com/Netflix/metaflow/blob/master/docs/metaflow_sidecar_arch.png,https://raw.githubusercontent.com/Netflix/metaflow/master/docs/metaflow_sidecar_arch.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/Netflix_metaflow/docs_metaflow_sidecar_arch.png,,
2026-05-17,seed,Netflix/metaflow,https://github.com/Netflix/metaflow,10102,"Build, Manage and Deploy AI/ML Systems",docs/metaflow.svg,12879,4,True,60,SVG file with diagram elements (needs manual review),svg_diagram,https://github.com/Netflix/metaflow/blob/master/docs/metaflow.svg,https://raw.githubusercontent.com/Netflix/metaflow/master/docs/metaflow.svg,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/Netflix_metaflow/docs_metaflow.svg,,
2026-05-17,seed,zenml-io/zenml,https://github.com/zenml-io/zenml,5415,ZenML 🙏: One AI Platform from Pipelines to Agents. https://zenml.io.,docs/book/.gitbook/assets/SystemArchitecture.png,1323851,14,True,98,"A machine learning platform architecture showing ZenML pipeline, client/server deployment, cloud production stack, container registry, orchestrator, artifact store, experiment tracker, secret store, code repository, and image builder with data/control flow arrows between components.",system architecture,https://github.com/zenml-io/zenml/blob/main/docs/book/.gitbook/assets/SystemArchitecture.png,https://raw.githubusercontent.com/zenml-io/zenml/main/docs/book/.gitbook/assets/SystemArchitecture.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/zenml-io_zenml/docs_book_.gitbook_assets_SystemArchitecture.png,,
2026-05-17,seed,zenml-io/zenml,https://github.com/zenml-io/zenml,5415,ZenML 🙏: One AI Platform from Pipelines to Agents. https://zenml.io.,examples/mlops_starter/.assets/inference_pipeline.png,257666,14,True,98,"An MLOps/inference architecture showing an inference pipeline with data loading, preprocessing, prediction, and a ZenML server hosting a breast cancer classifier with model versions and datasets.",system architecture,https://github.com/zenml-io/zenml/blob/main/examples/mlops_starter/.assets/inference_pipeline.png,https://raw.githubusercontent.com/zenml-io/zenml/main/examples/mlops_starter/.assets/inference_pipeline.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/zenml-io_zenml/examples_mlops_starter_.assets_inference_pipeline.png,,
2026-05-17,seed,zenml-io/zenml,https://github.com/zenml-io/zenml,5415,ZenML 🙏: One AI Platform from Pipelines to Agents. https://zenml.io.,examples/mlops_starter/.assets/pipeline_overview.png,407607,13,True,99,"A machine learning system architecture showing feature engineering, model training, and inference pipelines connected to a ZenML server with versioned datasets, preprocessors, and model versions for a breast cancer classifier.",system architecture,https://github.com/zenml-io/zenml/blob/main/examples/mlops_starter/.assets/pipeline_overview.png,https://raw.githubusercontent.com/zenml-io/zenml/main/examples/mlops_starter/.assets/pipeline_overview.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/zenml-io_zenml/examples_mlops_starter_.assets_pipeline_overview.png,,
2026-05-17,seed,zenml-io/zenml,https://github.com/zenml-io/zenml,5415,ZenML 🙏: One AI Platform from Pipelines to Agents. https://zenml.io.,examples/mlops_starter/.assets/training_pipeline.png,64785,13,True,98,"A machine learning model training pipeline showing dataset_trn and dataset_tst inputs flowing into a model_trainer, producing a sklearn_classifier, then passing to a model_evaluator and final output.",pipeline,https://github.com/zenml-io/zenml/blob/main/examples/mlops_starter/.assets/training_pipeline.png,https://raw.githubusercontent.com/zenml-io/zenml/main/examples/mlops_starter/.assets/training_pipeline.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/zenml-io_zenml/examples_mlops_starter_.assets_training_pipeline.png,,
2026-05-17,seed,zenml-io/zenml,https://github.com/zenml-io/zenml,5415,ZenML 🙏: One AI Platform from Pipelines to Agents. https://zenml.io.,examples/mlops_starter/.assets/feature_engineering_pipeline.png,112307,12,True,98,"A machine learning feature engineering pipeline showing data_loader feeding a dataset, then data_splitter creating train/test datasets, followed by data_preprocessor producing versioned outputs and a preprocess_pipeline with metadata.",pipeline,https://github.com/zenml-io/zenml/blob/main/examples/mlops_starter/.assets/feature_engineering_pipeline.png,https://raw.githubusercontent.com/zenml-io/zenml/main/examples/mlops_starter/.assets/feature_engineering_pipeline.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/zenml-io_zenml/examples_mlops_starter_.assets_feature_engineering_pipeline.png,,
2026-05-17,seed,zenml-io/zenml,https://github.com/zenml-io/zenml,5415,ZenML 🙏: One AI Platform from Pipelines to Agents. https://zenml.io.,docs/book/.gitbook/assets/04_architecture.png,671899,11,True,98,"A machine learning platform architecture showing a pipeline with import, profiling, training, and evaluation stages, connected to ZenML client/server components and cloud production/default stacks including orchestrator, artifact store, Kubeflow, S3, MLflow, and KServe.",system architecture,https://github.com/zenml-io/zenml/blob/main/docs/book/.gitbook/assets/04_architecture.png,https://raw.githubusercontent.com/zenml-io/zenml/main/docs/book/.gitbook/assets/04_architecture.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/zenml-io_zenml/docs_book_.gitbook_assets_04_architecture.png,,
2026-05-17,seed,zenml-io/zenml,https://github.com/zenml-io/zenml,5415,ZenML 🙏: One AI Platform from Pipelines to Agents. https://zenml.io.,docs/book/.gitbook/assets/cloud_architecture_saas_detailed.png,808953,11,True,99,"A system architecture diagram for ZenML Cloud showing users, SSO access, ZenML Cloud API, secrets storage, ML metadata database, pipeline workloads, data artifacts storage, and other MLOps components with data/control flow between cloud and customer environments.",system architecture,https://github.com/zenml-io/zenml/blob/main/docs/book/.gitbook/assets/cloud_architecture_saas_detailed.png,https://raw.githubusercontent.com/zenml-io/zenml/main/docs/book/.gitbook/assets/cloud_architecture_saas_detailed.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/zenml-io_zenml/docs_book_.gitbook_assets_cloud_architecture_saas_detailed.png,,
2026-05-17,seed,zenml-io/zenml,https://github.com/zenml-io/zenml,5415,ZenML 🙏: One AI Platform from Pipelines to Agents. https://zenml.io.,docs/book/.gitbook/assets/cloud_architecture_saas_detailed_2.png,809561,11,True,99,"A ZenML MLOps system architecture diagram showing users, ZenML Cloud API, metadata storage, pipeline workloads, secrets store, data artifacts storage, and connections between cloud and customer infrastructure.",system architecture,https://github.com/zenml-io/zenml/blob/main/docs/book/.gitbook/assets/cloud_architecture_saas_detailed_2.png,https://raw.githubusercontent.com/zenml-io/zenml/main/docs/book/.gitbook/assets/cloud_architecture_saas_detailed_2.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/zenml-io_zenml/docs_book_.gitbook_assets_cloud_architecture_saas_detailed_2.png,,
2026-05-17,seed,zenml-io/zenml,https://github.com/zenml-io/zenml,5415,ZenML 🙏: One AI Platform from Pipelines to Agents. https://zenml.io.,docs/book/.gitbook/assets/cloud_architecture_self_hosted_detailed (1).png,716172,11,True,98,"A system architecture diagram for an MLOps platform (ZenML) showing users, a cloud API/control plane, pipeline workloads, secrets storage, ML metadata storage, data artifacts storage, and connections between components in a customer environment.",system architecture,https://github.com/zenml-io/zenml/blob/main/docs/book/.gitbook/assets/cloud_architecture_self_hosted_detailed (1).png,https://raw.githubusercontent.com/zenml-io/zenml/main/docs/book/.gitbook/assets/cloud_architecture_self_hosted_detailed (1).png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/zenml-io_zenml/docs_book_.gitbook_assets_cloud_architecture_self_hosted_detailed (1).png,,
2026-05-17,seed,zenml-io/zenml,https://github.com/zenml-io/zenml,5415,ZenML 🙏: One AI Platform from Pipelines to Agents. https://zenml.io.,docs/book/.gitbook/assets/rag-finetuning-embeddings-pipeline.png,59685,11,True,94,"A machine learning workflow/pipeline diagram showing steps like data loading, fine-tuning, evaluating a base model and fine-tuned model, and visualizing results, with intermediate artifacts such as datasets, model outputs, and evaluation results.",pipeline,https://github.com/zenml-io/zenml/blob/main/docs/book/.gitbook/assets/rag-finetuning-embeddings-pipeline.png,https://raw.githubusercontent.com/zenml-io/zenml/main/docs/book/.gitbook/assets/rag-finetuning-embeddings-pipeline.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/zenml-io_zenml/docs_book_.gitbook_assets_rag-finetuning-embeddings-pipeline.png,,
2026-05-17,seed,zenml-io/zenml,https://github.com/zenml-io/zenml,5415,ZenML 🙏: One AI Platform from Pipelines to Agents. https://zenml.io.,docs/book/.gitbook/assets/secrets-store-architecture.png,823703,11,True,98,"A system architecture diagram for ZenML showing a client, ZenML server, database, secrets store, and connections to external cloud providers (Google Cloud, AWS, Azure) for fetching/storing secret values and metadata.",system architecture,https://github.com/zenml-io/zenml/blob/main/docs/book/.gitbook/assets/secrets-store-architecture.png,https://raw.githubusercontent.com/zenml-io/zenml/main/docs/book/.gitbook/assets/secrets-store-architecture.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/zenml-io_zenml/docs_book_.gitbook_assets_secrets-store-architecture.png,,
2026-05-17,seed,zenml-io/zenml,https://github.com/zenml-io/zenml,5415,ZenML 🙏: One AI Platform from Pipelines to Agents. https://zenml.io.,docs/book/getting-started/zenml-pro/.gitbook/assets/cloud_architecture_saas_detailed.png,808953,11,True,99,"A system architecture diagram for ZenML Cloud showing users, SSO access, ZenML Cloud API, secrets storage, ML metadata database, pipeline workloads, data artifacts storage, and other MLOps components with data/control flow between cloud and customer environments.",system architecture,https://github.com/zenml-io/zenml/blob/main/docs/book/getting-started/zenml-pro/.gitbook/assets/cloud_architecture_saas_detailed.png,https://raw.githubusercontent.com/zenml-io/zenml/main/docs/book/getting-started/zenml-pro/.gitbook/assets/cloud_architecture_saas_detailed.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/zenml-io_zenml/docs_book_getting-started_zenml-pro_.gitbook_assets_cloud_architecture_saas_detailed.png,,
2026-05-17,seed,zenml-io/zenml,https://github.com/zenml-io/zenml,5415,ZenML 🙏: One AI Platform from Pipelines to Agents. https://zenml.io.,docs/book/getting-started/zenml-pro/.gitbook/assets/cloud_architecture_saas_detailed_2.png,809561,11,True,99,"A system architecture diagram for ZenML Cloud showing users, SSO access, ZenML Cloud API, metadata storage, pipeline workloads, secrets store, data artifacts storage, and connections between cloud and customer environments for MLOps operations.",system architecture,https://github.com/zenml-io/zenml/blob/main/docs/book/getting-started/zenml-pro/.gitbook/assets/cloud_architecture_saas_detailed_2.png,https://raw.githubusercontent.com/zenml-io/zenml/main/docs/book/getting-started/zenml-pro/.gitbook/assets/cloud_architecture_saas_detailed_2.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/zenml-io_zenml/docs_book_getting-started_zenml-pro_.gitbook_assets_cloud_architecture_saas_detailed_2.png,,
2026-05-17,seed,zenml-io/zenml,https://github.com/zenml-io/zenml,5415,ZenML 🙏: One AI Platform from Pipelines to Agents. https://zenml.io.,docs/book/getting-started/zenml-pro/.gitbook/assets/cloud_architecture_scenario_1.png,162838,11,True,98,"A system architecture diagram for ZenML showing a ZenML environment and customer environment with components such as metadata store, dashboard, control plane, workspaces, secrets store, container registry, artifact store, data lake, experiment tracker, orchestrator, identity provider, and client, connected by arrows indicating data and control flow.",system architecture,https://github.com/zenml-io/zenml/blob/main/docs/book/getting-started/zenml-pro/.gitbook/assets/cloud_architecture_scenario_1.png,https://raw.githubusercontent.com/zenml-io/zenml/main/docs/book/getting-started/zenml-pro/.gitbook/assets/cloud_architecture_scenario_1.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/zenml-io_zenml/docs_book_getting-started_zenml-pro_.gitbook_assets_cloud_architecture_scenario_1.png,,
2026-05-17,seed,zenml-io/zenml,https://github.com/zenml-io/zenml,5415,ZenML 🙏: One AI Platform from Pipelines to Agents. https://zenml.io.,docs/book/getting-started/zenml-pro/.gitbook/assets/cloud_architecture_scenario_1_2.png,183965,11,True,98,"A system architecture diagram for a ZenML-based MLOps platform showing ZenML and customer environments, identity provider, control plane, workspaces, databases, data lake, artifact store, orchestrator, experiment tracker, and connections between them.",system architecture,https://github.com/zenml-io/zenml/blob/main/docs/book/getting-started/zenml-pro/.gitbook/assets/cloud_architecture_scenario_1_2.png,https://raw.githubusercontent.com/zenml-io/zenml/main/docs/book/getting-started/zenml-pro/.gitbook/assets/cloud_architecture_scenario_1_2.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/zenml-io_zenml/docs_book_getting-started_zenml-pro_.gitbook_assets_cloud_architecture_scenario_1_2.png,,
2026-05-17,seed,polyaxon/polyaxon,https://github.com/polyaxon/polyaxon,3706,MLOps Tools For Managing & Orchestrating The Machine Learning LifeCycle,artifacts/polyaxon_architecture.png,90875,9,True,98,"A system architecture diagram for an MLOps/AI platform showing Polyaxon access methods, authentication, APIs/streams/internal API, schedulers, pipelines, monitors, cron jobs, Dockerizer, Git handler, Kubernetes/AWS infrastructure, and integrations with code tracking, data/model storage, and training jobs.",system architecture,https://github.com/polyaxon/polyaxon/blob/master/artifacts/polyaxon_architecture.png,https://raw.githubusercontent.com/polyaxon/polyaxon/master/artifacts/polyaxon_architecture.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/polyaxon_polyaxon/artifacts_polyaxon_architecture.png,,
2026-05-17,seed,clearml/clearml,https://github.com/clearml/clearml,6676,"ClearML - Auto-Magical CI/CD to streamline your AI workload. Experiment Management, Data Management, Pipeline, Orchestration, Scheduling & Serving in one MLOps/LLMOps solution",docs/system_diagram.png,80369,8,True,96,"A system architecture diagram for a training server platform, showing server components (web, API, file server), database services, host storage, and a training machine with training code and configuration connected by data flow lines.",system architecture,https://github.com/clearml/clearml/blob/master/docs/system_diagram.png,https://raw.githubusercontent.com/clearml/clearml/master/docs/system_diagram.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/clearml_clearml/docs_system_diagram.png,,
2026-05-17,seed,determined-ai/determined,https://github.com/determined-ai/determined,3225,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning, experiment tracking, and resource management. Works with PyTorch and TensorFlow.",docs/assets/images/det-cloud-architecture.png,69470,11,True,98,"A cloud deployment architecture diagram for a Determined AI/MLOps setup, showing a client, master node, agent nodes, Cloud SQL/Postgres, storage services, and AWS/GCP infrastructure with data flow and autoscaling.",deployment,https://github.com/determined-ai/determined/blob/main/docs/assets/images/det-cloud-architecture.png,https://raw.githubusercontent.com/determined-ai/determined/main/docs/assets/images/det-cloud-architecture.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/determined-ai_determined/docs_assets_images_det-cloud-architecture.png,,
2026-05-17,seed,determined-ai/determined,https://github.com/determined-ai/determined,3225,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning, experiment tracking, and resource management. Works with PyTorch and TensorFlow.",docs/setup-cluster/slurm/hpc-launching-arch-diagram.png,89322,11,True,98,"A system architecture diagram showing an HPC cluster setup for ML/AI workflows, including an MLDE Master, HPC Launcher, Slurm/PBS CLI, Slurm/PBS scheduler, DeterminedAI environment on compute nodes, and storage/data flow connections.",system architecture,https://github.com/determined-ai/determined/blob/main/docs/setup-cluster/slurm/hpc-launching-arch-diagram.png,https://raw.githubusercontent.com/determined-ai/determined/main/docs/setup-cluster/slurm/hpc-launching-arch-diagram.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/determined-ai_determined/docs_setup-cluster_slurm_hpc-launching-arch-diagram.png,,
2026-05-17,seed,determined-ai/determined,https://github.com/determined-ai/determined,3225,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning, experiment tracking, and resource management. Works with PyTorch and TensorFlow.",docs/assets/images/_det-ai-sys-arch-01-dark.png,77759,6,True,98,"A system architecture diagram showing a client (web UI, CLI, scripts) communicating with a master node via HTTP(S), an agent and task container on worker infrastructure via WS(S), plus connections to SQL database, checkpoint storage, and Docker image/user task resources.",system architecture,https://github.com/determined-ai/determined/blob/main/docs/assets/images/_det-ai-sys-arch-01-dark.png,https://raw.githubusercontent.com/determined-ai/determined/main/docs/assets/images/_det-ai-sys-arch-01-dark.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/determined-ai_determined/docs_assets_images__det-ai-sys-arch-01-dark.png,,
2026-05-17,seed,determined-ai/determined,https://github.com/determined-ai/determined,3225,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning, experiment tracking, and resource management. Works with PyTorch and TensorFlow.",docs/assets/images/_det-ai-sys-arch-01-light.png,94179,6,True,98,"A system architecture diagram showing a client, master node, agent nodes, task containers, SQL database, checkpoint storage, and Docker image repo, with arrows indicating HTTP(S), WebSocket, TLS, logging, and task/data communication.",system architecture,https://github.com/determined-ai/determined/blob/main/docs/assets/images/_det-ai-sys-arch-01-light.png,https://raw.githubusercontent.com/determined-ai/determined/main/docs/assets/images/_det-ai-sys-arch-01-light.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/determined-ai_determined/docs_assets_images__det-ai-sys-arch-01-light.png,,
2026-05-17,seed,determined-ai/determined,https://github.com/determined-ai/determined,3225,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning, experiment tracking, and resource management. Works with PyTorch and TensorFlow.",docs/assets/images/_det-ai-sys-arch-01-start-dark.png,87734,6,True,98,"A system architecture diagram showing a client, master node, agent/task containers, SQL database, checkpoint storage, and Docker image repo connected by HTTP(S), WebSocket, and storage/data flow arrows.",system architecture,https://github.com/determined-ai/determined/blob/main/docs/assets/images/_det-ai-sys-arch-01-start-dark.png,https://raw.githubusercontent.com/determined-ai/determined/main/docs/assets/images/_det-ai-sys-arch-01-start-dark.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/determined-ai_determined/docs_assets_images__det-ai-sys-arch-01-start-dark.png,,
2026-05-17,seed,determined-ai/determined,https://github.com/determined-ai/determined,3225,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning, experiment tracking, and resource management. Works with PyTorch and TensorFlow.",docs/assets/images/_det-ai-sys-arch-01-start-light.png,103901,6,True,98,"A system architecture diagram showing a client, master node, agent nodes, SQL database, checkpoint storage, and Docker image repository, with arrows indicating HTTP(S), WebSocket, logs/communication, and task/container flow.",system architecture,https://github.com/determined-ai/determined/blob/main/docs/assets/images/_det-ai-sys-arch-01-start-light.png,https://raw.githubusercontent.com/determined-ai/determined/main/docs/assets/images/_det-ai-sys-arch-01-start-light.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/determined-ai_determined/docs_assets_images__det-ai-sys-arch-01-start-light.png,,
2026-05-17,seed,determined-ai/determined,https://github.com/determined-ai/determined,3225,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning, experiment tracking, and resource management. Works with PyTorch and TensorFlow.",docs/assets/images/arch00.png,26103,6,True,98,"A system architecture diagram showing a master machine with a CLI and Determined master connected to a Postgres DB, and one or more agent machines running a Determined agent, task container, Docker, and GPU resources with arrows indicating control/data flow.",system architecture,https://github.com/determined-ai/determined/blob/main/docs/assets/images/arch00.png,https://raw.githubusercontent.com/determined-ai/determined/main/docs/assets/images/arch00.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/determined-ai_determined/docs_assets_images_arch00.png,,
2026-05-17,seed,determined-ai/determined,https://github.com/determined-ai/determined,3225,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning, experiment tracking, and resource management. Works with PyTorch and TensorFlow.",docs/assets/images/arch01.png,19833,6,True,98,"A simple machine learning system architecture showing an agent machine with a task container, worker, user trial script, training loop, Core API, GPU, and a master machine connection.",system architecture,https://github.com/determined-ai/determined/blob/main/docs/assets/images/arch01.png,https://raw.githubusercontent.com/determined-ai/determined/main/docs/assets/images/arch01.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/determined-ai_determined/docs_assets_images_arch01.png,,
2026-05-17,seed,determined-ai/determined,https://github.com/determined-ai/determined,3225,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning, experiment tracking, and resource management. Works with PyTorch and TensorFlow.",docs/assets/images/arch02.png,30873,6,True,98,"A system architecture diagram showing distributed machine learning training across multiple agent machines, with task containers, workers, user trial scripts, training loops, core API components, GPUs, and a master machine coordinating them.",system architecture,https://github.com/determined-ai/determined/blob/main/docs/assets/images/arch02.png,https://raw.githubusercontent.com/determined-ai/determined/main/docs/assets/images/arch02.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/determined-ai_determined/docs_assets_images_arch02.png,,
2026-05-17,seed,determined-ai/determined,https://github.com/determined-ai/determined,3225,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning, experiment tracking, and resource management. Works with PyTorch and TensorFlow.",docs/assets/images/arch03.png,23326,6,True,92,"A simple system architecture diagram comparing two training script setups: a trial-based training script and a core API-based training script, each showing a launcher, worker, user script, training loop, and core API relationship.",component,https://github.com/determined-ai/determined/blob/main/docs/assets/images/arch03.png,https://raw.githubusercontent.com/determined-ai/determined/main/docs/assets/images/arch03.png,/Workspace/Users/zhaohan.gao@versuni.com/Repository Mining/download/determined-ai_determined/docs_assets_images_arch03.png,,
